region,razon_social,rut,contacto_y_direccion,telefonos,correos,categoria,resolucion
ARAUCANÍA,MUNICIPALIDAD DE VILCUN,69.190.800-3,KATHERINNE MIGUELES MUÑOZ CHORRILLOS N° 362 VILCUN,953900244,lcampos.vilcun@gmail.com,ÚNICA,405 / 29-04-2025
ARAUCANÍA,MUNICIPALIDAD DE CARAHUE,69.190.500-4,HELMUTH MARTINEZ LLANCAPAN DIEGO PORTALES N° 295 CARAHUE,956643754,vivienda@carahue.cl,ÚNICA,405 / 29-04-2025
ARAUCANÍA,ENTIDAD PATROCINANTE SAN GUILLERMO SPA,77.659.654-K,SEBASTIAN SANDOVAL BAEZA CORVALAN N° 2225 PADRE LAS CASAS,926967114,epsanguillermo@gmail.com,TERCERA,405 / 29-04-2025
ARAUCANÍA,CONSULTORA DEM SPA,76.831.603-1,MARITZA OLGAORFILIA VERGARA BELLO M. MONTT N° 850 OFICINA 307 TEMUCO,953005545,fdemspa@gmail.com,TERCERA,405 / 29-04-2025
ARAUCANÍA,"SERVICIOS PROFESIONALES ASISTENCIALES Y DE CONSTRUCCION LIMITADA ó ""ASESORIAS LANFOR LTDA""",76.588.510-8,CARLOS LANDAETA FONSECA CLARO SOLAR N° 996 OFICINA 4 TEMUCO,992201733,asesoriaslanfor@gmail.com,PRIMERA,492 / 23-05-2025
ARAUCANÍA,"ENTIDAD PATROCINANTE ROCA DEL SUR LIMITADA ó ""E.P. ROCA DEL SUR LTDA.""",78.126.147-5,JONATHAN ALEXIS MARQUEZ ARIAS A. VARAS N° 979 OFICINA 801 TEMUCO,976995453,rocadelsur.ep@gmail.com,TERCERA,492 / 23-05-2025
ARAUCANÍA,CONSULTORA INNOVA VIDA SPA,78.135.504-6,ALEJANDRO BUSTAMANTE GONZALEZ AV. SAN MARTIN N° 1325 OFICINA 4 TEMUCO,957408272,a.bustamante@gmail.com,TERCERA,492 / 23-05-2025
ARAUCANÍA,ENTIDAD PATROCINANTE RIO IMPERIAL LIMITADA,77.314.447-8,"EVELYN MANRIQUEZ GUTIERREZ BULNES N° 699, OFICINA 414, PISO 4°, EDIFICIO DIARIO AUSTRAL TEMUCO",922128323,eprioimperial@gmail.com,TERCERA,558 / 11-06-2025
ARAUCANÍA,LEVIANTE & EMHART ASOCIADOS SPA,76.836.182-7,DAMIAN LEVIANTE HENRIQUEZ GENERAL MACKENNA N° 593 TEMUCO,950100005,contacto@lye.cl,TERCERA,558 / 11-06-2025
ARAUCANÍA,MUNICIPALIDAD DE PITRUFQUÉN,69.191.300-7,JACQUELINE ROMERO INZUNZA FRANCISCO BILBAO N° 593 PITRFQUEN,966498200,jimenavera@mpitrufquen.cl,ÚNICA,572 / 13-06-2025
ARAUCANÍA,AGENCIA DE SERVICIOS HABITACIONALES VIGO LIMITADA,78.879.980-2,ADRIANA VILCHES CAMPOS INGLATERRA N° 820 TEMUCO,981492990,jvilchesc@gmail.com,TERCERA,572 / 13-06-2025
ARAUCANÍA,INMOBILIARIA Y SERVICIOS DE ASESORIA HABITACIONAL RUKACURA LIMITADA,76.626.563-4,ALEJANDRA ARRATIA SEGUEL Y PAULINA ANDREA PEREZ BOISIER SAN EUGENIO N° 0999 TEMUCO,971321123,ep.rukacura@gmail.com,SEGUNDA,596 / 18-06-2025
ARAUCANÍA,INMOBILIARIA Y CONSULTORA INNOVASUR SPA,76.574.331-1,JORGE INOSTROZAQUIÑIÑIR Y ROCIO NAVARRETE VENEGAS VICUÑA MACKENNA N° 678 OFICINA 1204 TEMUCO,933488366,innovasurtemuco@gmail.com,TERCERA,596 / 18-06-2025
ARAUCANÍA,SUSANA MAGDALENA SOLAR VALENZUELA,13.316.597-5,SUSANA MAGDALENA SOLAR VALENZUELA LOS AJENJOS N° 07271 TEMUCO,993085460,egrsolar@gmail.com,TERCERA,605 / 23-06-2025
ARAUCANÍA,RONALD MAURICIO ZAMBRANO NAVARRETE CONSULTORA E.I.R.L.,76.511.460-8,RONALD MAURICIO ZAMBRANO NAVARRETE,,,,
ARAUCANÍA,SOCIEDAD CONSTRUCTORA Y CONSULTORA OLAM SPA,77.204.216-7,CECILIA MARGOT SANTIBAÑEZ CURIFUTA LOS PIONEROS N° 1684 TEMUCO,967795907,asesoriasocial2020@gmail.com,TERCERA,610 / 23-06-2025
ARAUCANÍA,PEUMAN RUKA SPA,78.133.586-K,"YOSELIN FABIOLA JARA SALAZAR ISLA JUAN FERNANDEZ N° 03720, BARRIO LAS TRANQUERAS TEMUCO",939716962,peumanruka@gmail.com,TERCERA,610 / 23-06-2025
ARAUCANÍA,CONSULTORA PAREDES & BARTHELD AVANZA CAUTIN LIMITADA,78.148.268-4,"DELIA DEL CARMEN LLEUFUL ALCAVIL VICUÑA MECKANNA N° 678, OFICINA 306 TEMUCO",964755868,vanzacautinlimitada@gmail.com,TERCERA,622 / 26-06-2025
ARAUCANÍA,CONSULTORA VORTICE SOCIEDAD DE RESPONSABILIDAD LIMITADA,77.743.292-3,CRISTIAN ESTEBAN ORTUYAR LEFENDA VICUÑA MAKENNA N° 678 TEMUCO,968785018,hcruz.vortice@gmail.com,TERCERA,622 / 26-06-2025
ARAUCANÍA,MUNICIPALIDAD DE PERQUENCO,69.190.300-1,ALEJANDRO SEPULVEDA TAPIA ESMERALDA N°497 PERQUENCO,950287429 452756226,lgallegos@perquenco.cl,ÚNICA,682 / 14-07-2025
ARAUCANÍA,"SERVICIOS DE ASESORIA Y CONSULTORIA ESTEFANIA FERNANDEZ E.I.R.L. ""CONSULTORA AMANECER E.I.R.L.",77.743.022-K,"ESTEFANIA FERNANDEZ SALAS M. BULNES N° 1067 OFICINA 1, 2° PISO TEMUCO",968057247,ep.amanecer@gmail.com,TERCERA,682 / 14-07-2025
ARAUCANÍA,MUNICIPALIDAD DE PADRE LAS CASAS,61.955.000-5,MARIO GONZALEZ REBOLLEDO AVDA. MAQUEHUE N° 1441 PADRE LAS CASAS,997417880 96874280 452590449,entidadpatrocinante@padrelascasas.cl / wceballos@padrelascasas.cl,ÚNICA,743 / 28-07-2025
ARAUCANÍA,ASESORIAS PADSUR SPA,77.301.029-3,DANIELA FERNANDA PADILLA TORRES ANTIFIL N° 0151 TEMUCO,981846413,dpadillat2@gmail.com / asesoriaspadsur@gmail.com,TERCERA,743 / 28-07-2025
ARAUCANÍA,CONSULTORA PATRICIO AUGUSTO ZEGPI MANCILLA E.I.R.L.,76.587.198-0,"PATRICO ZEGPI MANCILLA A. VARAS N° 979, OFICINA 801 TEMUCO",989004094,consultorazeg@gmail.com,TERCERA,743 / 28-07-2025
ARAUCANÍA,SERVICIOS DE ASISTENCIA TECNICA Y SOCIAL PARA PROYECTOS HABITACIONALES SURVIDA LIMITADA,76.231.455-K,ERWIN SCHEEL ALIAGA PRAT Nº 620 OF 501 TEMUCO,452320910 995983690,consultorasurvida@gmail.com / contacto@survida.cl / alejandravalenzuela@survida.cl,PRIMERA,743 / 28-07-2025
ARAUCANÍA,MUNICIPALIDAD DE GALVARINO,69.190.200-5,HANS OSVALDO GONZALEZ ESPINOZA FRESIA N° 1090 GALVARINO,996505002 452 924791,vivienda@galvarinochile.cl,ÚNICA,781 / 01-08-2025
ARAUCANÍA,ENTIDAD PATROCINANTE GEO CHILE LIMITADA,77.764.914-0,MARICEL AUGENIA MUHADED VILLAGRAN ESPAÑA N° 460 OF 301 TEMUCO .,934990332,epgeochile@gmail.com,TERCERA,781 / 01-08-2025
ARAUCANÍA,INMOBILIARIA RED URBAN SPA,77.565.488-0,"ROMINA MARION SALINAS MADRIS PASAJE ISLA NUEVA N° 262, LABRANZA TEMUCO",931952864,redurban.ar@gmail.com,TERCERA,826 / 12-08-2025
ARAUCANÍA,"ARQUITECTURA, CONSTRUCCION Y SERVICIOS PROFESIONALES MIRTHA SANDOVAL DE LA FUENTE E.I.R.L.",76.489.570-3,SOCIEDAD DE PROFESIONALEWS MAWUN LIMITADA ó CONSULTORA MAWUN LTDA. VALENTIN LETELIER # 805 OF. 403 (EDIFICIO EL PEHUEN) VILLARRICA,994444130,mirthasandoval@gmail.com,TERCERA,826 / 12-08-2025
ARAUCANÍA,SYGMA GESTION DE PROYECTOS LIMITADA,76.056.748-5,"LORENA AVILA FAUNDEZ Y/O GONZALO NECULHUEQUE ZAPATA RUTA 5 SUR 2735, MODULO 4 P. LAS CASAS",452 404004,lavila@sygma.cl,TERCERA,826 / 12-08-2025
ARAUCANÍA,ASESORIAS HABITACIONALES LIMITADA - HABITA LIMITADA,76.056.406-0,"JAIME CORDERO CUEVAS, JAIME CORDERO CORREA M. MONTT N° 1476 TEMUCO",978578364,contabilidad.losnogales1@gmail.com,TERCERA,873 / 21-08-2025
ARAUCANÍA,SOCIEDAD CONSTRUCTORA RAICES LIMITADA,76.274.415-5,CARLA VALENTINA ESPINOZA ARIAS AV. P. DE VALDIVIA N° 03815 TEMUCO,452 921715,mguinez@scraices.cl,TERCERA,873 / 21-08-2025
ARAUCANÍA,MUNICIPALIDAD DE PUCON,69.191.600-6,SEBASTIAN ALVAREZ RAMIREZ AV. O’HIGGINS N°483 PUCON,944202072 452888105,afigueroa@municipalidadpucon.cl,ÚNICA,873 / 21-08-2025
ARAUCANÍA,MUNICIPALIDAD DE COLLIPULLI,69.180.500-K,MANUEL JESUS MACAYA RAMIREZ BELLA ILUSION N° 0244 COLLIPULLI,930898082,inostrozalavin@gmail.com,ÚNICA,873 / 21-08-2025
ARAUCANÍA,"CONSULTORA JHONATAN BARRA TORRES E.I.R.L. ó CONSULTORA PEWEN EIRL""",78.210.596-5,"JHONATAN BARRA TORRES CALLE LA PAZ N° 10, POBLACION MICHIGAN COLLIPULLI",941191245,consultorapewen@gmail.com,TERCERA,932 / 28-08-2025
ARAUCANÍA,CONSULTORA LILIAN SOTO LIMITADA,52.003.402-1,LILIAN SOTO MUÑOZ A. VARAS N° 687 OFICINA 704 TEMUCO,98695514,cliliansoto@hotmail.com,SEGUNDA,932 / 28-08-2025
ARAUCANÍA,PROACTIVA GESTIONES SPA,77.325.971-2,CRISTIAN MARCELO MERCADO RIVERA LAS CAMELIAS N 1403 TEMUCO,993152281,proactivagestiones@gmail.com,TERCERA,1021 / 10-09-2025
ARAUCANÍA,SERVICIOS DE INGENIERIA PROYECTOS CHILE SPA,76.659.052-7,NELIDA DEL CARMEN LEVIPAN PEREZ ZENTENO N° 972 TEMUCO,984385348,nelidalevipan@gmail.com,TERCERA,1021 / 10-09-2025
ARAUCANÍA,"CONSULTORA CRE EMPRENDE, EDUARDO HERNANDEZ MUÑOZ E.I.R.L.",76.522.044-0,"EDUARDO HERNANDEZ MUÑOZ M. MONTT N° 966, OFICINA 302 TEMUCO",953909701,epcreemprende.oficina@gmail.com,TERCERA,1120 / 30-09-2025
ARAUCANÍA,SERVICIO DE ASISTENCIA TECNICA Y SOCIAL ADVANCE LIMITADA,77.537.553-1,MARCOS NAVARRETE FIGUEROA MARCIAL ARANCIBIA MUÑOZ COLIMA N° 0745 TEMUCO,983072487,marcialarancibia@gmail.com / egisadvance@gmail.com,TERCERA,1163 / 07-10-2025
ARAUCANÍA,SERVICIOS PROFESIONALES DE CONSULTORIAS Y ASESORIAS CARLOS CARRILLO TORRES LIMITADA ó CONSULTORA CARLOS CARRILLO TORRES LTDA.,76.021.000-5,"CARLOS CARRILLO TORRES CLARO SOLAR N° 950, EDIFICIO ANTUMALAL OFICINA 51 TEMUCO",979352804,jmora@ccct.cl,SEGUNDA,1189 / 13-10-2025
ARAUCANÍA,SOCIEDAD DE PROFESIONALES ARHAUCO LTDA.,76.289.701-6,KAREN NICOLE RIQUELME CONCHA ALDUNATE N° 656 OFICINA 2 TEMUCO,987098607,arhaucoltda@gmail.com,PRIMERA,1226 / 20-10-2025
ARAUCANÍA,ENTIDAD PATROCINANTE SANTA CLARA LIMITADA ó EP SANTA CLARA LIMITADA,76.016.415-1,"SOL INES GARCIA THIELEMANN PASAJE PIRCUNCHE N° 0655, SANTA ROSA TEMUCO",942723041,entidadpatrocinantelst@gmail.com / lst@lst.cl,PRIMERA,1239 / 23-10-2025
ARAUCANÍA,ARAUCANIA ASESORIA Y CONSTRUCCION SPA,77.192.251-1,"RODOLFO ABEL GALLARDO GONZALEZ AVDA. B. O'HIGGINS N° 659, LOCAL 3 NUEVA IMPERIAL",995248016,araucaniaconstrucciones.spa@gmail.com,TERCERA,1269 / 29-10-2025
ARAUCANÍA,SOCIEDAD PRESTADORA DE SERVICIOS PROFESIONALES DE ARQUITECTURA Y CONSULTORA AIRA LIMITADA,77.180.535-3,CLAUDIA BASCUR HENRCHSSON ALDUNATE N° 719 OFICINA 601 TEMUCO,953341223,aira.consultora@gmail.com,SEGUNDA,1358 / 12-11-2025
ARAUCANÍA,"CONSULTORA Y ASISTENCIA TECNICA PAOLA ANDREA MARTINEZ ITURRA LIMITADA. ""CONSULTORA ANTU LIMITADA""",76.728.638-4,PAOLA ANDREA MARTINEZ ITURRA FREIRE N° 806 COLLIPULLI,991297123,consultorantu@gmail.com,TERCERA,1358 / 12-11-2025
ARAUCANÍA,NEWEN ZOMO AESORIA Y GESTION INMOBILIARIA S.P.A,77.446.957-5,"TERESA BLASCO GONZALEZ AVDA.VALPARAISO N° 285 C , SANTA ROSA TEMUCO",989404705,newenzomo.spa@gmail.com / piliblago67@gmail.com,TERCERA,1399 / 19-11-2025
ARAUCANÍA,SOCIEDAD CONSULTORA NEWENSUR LIMITADA,76.084.499-3,LUCIANO ESTEBAN SALDIAS MEZA/CARLOS TORRES VENEGAS AVDA. BRASIL N° 1160 LAUTARO,978453264,consultoranewensur@gmail.com,TERCERA,1424 / 25-11-2025
ARAUCANÍA,INMOBILIARIA Y GESTION HABITACIONAL ORIGEN SPA ó IGH ORIGEN SPA,77.340.424-0,JOSE APOLINARIO ORTEGA ORTEGA BALMACEDA N° 247 TRAIGUEN,998144687,ghorigen@gmail.com,TERCERA,1482 / 09-12-2025
ARAUCANÍA,CONSULTORIA Y SERVICIOS MS2 LIMITADA,76.633.118-1,MARCOS EDUARDO SILVA CONCHA SOTOMAYOR N° 129 NUEVA IMPERIAL,953002024,ms2.consultora@gmail.com,TERCERA,1514 / 12-12-2025
ARAUCANÍA,INGENIERIA SOCIAL LIMITADA ó INGESOC LTDA.,76.539.809-6,"NANCY ARCOS INZUNZA PASAJE EL PRADO N° 442, VILLA EL VALLE, LABRANZA TEMUCO",950546683,ingesoc.ltda@gmail.com,TERCERA,1599 / 22-12-2025
ARAUCANÍA,INMOBILIARIA JOMAR SPA,77.853.970-5,"JOSE ESTEBAN MARTABID CRUTCHIK, BRYAN SCHNEEBERGER Y FCO. CALDERON BARBAS LAS QUILAS N°1535 TEMUCO",987454640,marcoavila@martabid.com,PRIMERA,24 / 15-01-2026
ARAUCANÍA,GESTION INMOBILIARIA SOCIAL URBANA SPA,77.468.265-1,CAMILO ORTEGA GARRIDO MANUEL RODRIGUEZ N° 825 OF 302 TEMUCO,950944385,gisu.tco@gmail.com,TERCERA,24 / 15-01-2026
ARAUCANÍA,CONSULTORA MGO LIMITADA,77.493.269-0,"MARCIA GARAY OTTESEN O HIGGISNS N° 563, OFICINA 1 TEMUCO",999792887 452766777,marcia.garayottensen@gmail.com,PRIMERA,73 / 04-02-2026
ARAUCANÍA,MUNICIPALIDAD DE SAAVEDRA,69.190.600-0,ROBERTO RICARDO TRIPAINAO CALFULAF EJERCITO 1424 SAAVEDRA,959446807,vivienda@munisaavedra.cl,ÚNICA,98 / 11-02-2026
ARAUCANÍA,"ARQUITECTURA Y CONSTRUCCION CLAUDIO ALEJANDRO ROMO SANHUEZA LIMITADA ""MIRO LTDA.""",76.421.606-7,CLAUDIO ALEJANDRO ROMO SANHUEZA ALDUNATE N° 719 OFICINA 906 EDIFICIO TELAR TEMUCO,976671436,crs@mirolimitada.cl,SEGUNDA,108 / 16-02-2026
ARAUCANÍA,INMOBILIARIA SALFA AUSTRAL LIMITADA,96.610.790-1,"MATIAS STAMM MORENO A. VARAS N° 579, OFICINA 408 TEMUCO",979797636,vfritz@salfaaustral.cl,PRIMERA,108 / 16-02-2026
ARAUCANÍA,CONSULTORA VIDA RENOVABLE SPA- ó VIDA RENOVABLE SPA,77.164.798-7,"PABLO NAMBRAD BARRA RUTA 5 SUR 2735, MODULO 1 PADRE LAS CASAS",963988515,ep.vidarenovable@gmail.com,TERCERA,272 / 06-04-2026
ARAUCANÍA,"PROYEXTA ASESORIA HABITACIONAL LIMITADA ""PLAN VIVIENDA LTDA.""",76.692.385-2,JUAN LUIS CARRILLO VALENZUELA RUTA 5 SUR KM. 689 (ENLACE QUEPE BOROA) - QUEPE FREIRE,974880003 452 747581,pguajardo@proyexta.com,PRIMERA,301 / 13-04-2026
ARAUCANÍA,ASESORIAS HABITACIONALES HABIPAL LIMITADA,78.364.486-K,LUIS ALEJANDRO SAEZ ALLENDE JOSE MANUEL GARZO N° 01658 TEMUCO,452324262 982393478,luissaez@lsaingenieria.cl,TERCERA,301 / 13-04-2026
ARAUCANÍA,"SERVICIOS Y ASESORIAS INMOBILIARIAS Y HABITACIONALES PUCON LTDA ""PUCON LTDA.""",76.261.021-3,"MARIA EUGENIA GONZALEZ BURGOS PRAT N° 350 OFICINA 902, PISO 9 EDIFICIO NEXUS TEMUCO",945480382,egispucon@gmail.com,TERCERA,301 / 13-04-2026
ARAUCANÍA,YAHWEH JIREH ENTIDAD PATROCINANTE SPA,77.871.816-2,CARLOS ALEJANDRO MARQUEZ ARIAS A. VARAS N° 979 OF. 801 PISO 8 TEMUCO,971209205,yahweh.ep@gmail.com,TERCERA,311 / 15-04-2026
ARAUCANÍA,INMOBILIARIA Y ASESORIAS PEUMAYEN SPA,77.186.815-0,SADY ROMINA COÑUENAO PAILLAL BAQUEDANO N° 90 NUEVA IMPERIAL,964409864,soc.peumayen@gmail.com,TERCERA,311 / 15-04-2026
ARAUCANÍA,CONSULTORA CAUTIN LIMITADA,78.103.216-6,ROBERTO ALBARRAN SASLINAS Y ALEXIS SALFATE MUÑOZ CODORNIZ N° 2200 TEMUCO,993188021,asalfatem@gmail.com,TERCERA,311 / 15-04-2026
ARAUCANÍA,CONSULTORA BUONA VITA SPA,76.757.957-8,CARLA VALENTINA ISAACS MUNRO SAN MARTIN N° 924 OFICINA 321 TEMUCO,974300104,contacto@epvita.cl,PRIMERA,392 / 11-05-2026
ARAUCANÍA,SOCIEDAD DE GESTION HABITACIONAL ARMONIAS SPA,77.911.103-2,CAROL CASTILLO CARREÑO HUMBERTO TENORIO N° 216 NUEVA IMPERIAL,958268463,ccastilloc1608@gmail.com,TERCERA,392 / 11-05-2026
ARAUCANÍA,CONSULTORA E INMOBILIARIA PROGRESO SPA,76.762.088-8,DANIELA MARQUEZ GONZÁLEZ MAIPU NORTE N° 047 LOCAL F ANGOL,963304733,progreso.consultora@gmail.com,TERCERA,392 / 11-05-2026
ARAUCANÍA,PRESTACIONES DE SERVICIO DE ASISTENCIA TECNICA PARA PROGRAMAS HABITACIONALES SPA. (PLANISUR),77.368.921-0,"NANCY ANDREA QUIROZ MANQUIAN A. PRAT N° 780, OFICINA 203 A TEMUCO",959205437,planisurep@gmail.com,TERCERA,393 / 11-05-2026
ARAUCANÍA,"JEAN PIERRE MARGOT CASTILLO, ENTIDAD DE GESTIÓN INMOBILIARIA E.I.R.L. "" ARKY PIERRE E.I.R.L.""",76.065.077-3,"JEAN PIERRE MARGOT CASTILLO CARRERA N° 98, TEMUCO TEMUCO",452329251 968406226,arkypierre@gmail.com,TERCERA,393 / 11-05-2026
ARAUCANÍA,"CHRISTOPHER RICARDO HIGUERAS CANDIA E.I.R.L. ""AUKAN ENTIDAD PATROCINANTE E.I.R.L.""",77.423.806-9,CHRISTOPHER RICARDO HIGUERAS CANDIA JOSE LUIS OSORIO N° 206 B ANGOL,997121463,entidad.aukan@gmail.com / higuerascandia@gmail.com,TERCERA,393 / 11-05-2026
ARAUCANÍA,ENTIDAD PATROCINANTES HUGO CRUZ SPA,78.416.278-9,"HUGO CRUZ VELIZ ENRIQUE REYES N° 01930 ST 31, LOS TRIGALES TEMUCO",997661953,hugocruzep@gmail.com,TERCERA,428 / 20-05-2026
LOS LAGOS,EGIS E INMOBILIARIA SAN JOSÉ LIMITADA,76.072.328-2,"MAURICIO LÓPEZ AGÜERO O’HIGGINS N°583, OFICINA 11 OSORNO",(64)2230044 56974652418,egissanjose@gmail.com,SEGUNDA,1142 / 24-05-2017
LOS LAGOS,AGENCIA DE SERVICIOS HABITACIONALES VIGO LIMITADA,78.879.980-2,CLAUDIA VILCHES BUSTOS RAMÓN FREIRE N° 1050 OSORNO (64)2553188,(64)2553183 972165594,consultoravigoltda@gmail.com / vigo.cvilches@gmail.com,SEGUNDA,2579 / 07-12-2016
LOS LAGOS,CONSULTORA VIVE ECO LIMITADA,76.044.695-5,RICARDO TONEATTI DEL RÍO COPIAPÓ N°020. PUERTO MONTT,(65)2253125 56977932892,consultora@viveeco.cl,TERCERA,1852 / 30-08-2016
LOS LAGOS,SOCIEDAD CONSULTORA AUSTRAL LIMITADA,76.009.313-0,IGNACIO BILBAO RAMÍREZ LOTA N° 436 PUERTO MONTT,(65)2395232 56984724085,egis@consultoraaustral.cl / administracion@consultoraaustral.cl,SEGUNDA,186 / 26-02-2019
LOS LAGOS,SOCIEDAD GESTIÓN INMOBILIARIA SOCIAL ELISABETH SALDIVIA LIMITADA,76.043.838-3,"MARIA ELIZABETH SALDIVIA MANCILLA ELEUTERIO RAMIREZ N°977, OFICINA D. OSORNO",(65) 2263612 56 9 5876 9503 56 9 8458 2776,m.e.saldivia@hotmail.com,PRIMERA,150 / 30-01-2017
LOS LAGOS,ULMO CONSULTORES S.A.,76.042.675-K,"SEBASTIAN OROZCO LANFRANCO LIN LIN D6, POBLACIÓN ANEF PUERTO MONTT",(65) 2225996 935676716,sorozco@ulmoconsultores.cl / egis@ulmoconsultores.cl,SEGUNDA,926 / 03-05-2017
LOS LAGOS,INMOBILIARIA CASA ACTIVA LIMITADA,76.146.397-7,"MÓNICA LÓPEZ MUÑOZ LAGUNA ABASCAL N° 4914, VALLE VOLCANES PUERTO MONTT",(64) 2211616 974846671 940188880,monicalopez150@gmail.com / asistentesocialcasactiva@gmail.com,PRIMERA,83 / 18-01-2017
LOS LAGOS,SERVICIOS DE ASISTENCIA HABITACIONAL YESENIA MORALES REYES E.I.R.L.,76.210.847-K,"YESENIA MORALES REYES PORTALES N°678, OFICINA 8, EDIFICIO LOMAS DE CAUQUENES. OSORNO",(64) 2317171 968323857 94436604,ymoralesreyes@hotmail.com / secretariaentidad@gmail.com,TERCERA,736 / 13-04-2017
LOS LAGOS,INMOBILIARIA BEDECARRATZ LTDA.,76.125.807-9,JULIO VARGAS GONZALEZ CASANOVA 1030. OSORNO,(64)2334100 961913571,d.bedecarratz@bedecarratz.cl / e.patrocinante@bedecarratz.cl / entidadyeseniamorales@gmail.com,SEGUNDA,679 / 11-07-2018
LOS LAGOS,AVIFEL GESTION INMOBILIARIA SPA,76.266.917-K,"EDITH SAAVEDRA FUNDO EL CASTILLO LOTE 7, CAMINO A PUERTO OCTAY. OSORNO",(64)2533878 56966213388,esaavedra@avifel.cl / iavila@avifel.cl / j.vargas@bedecarratz.cl,SEGUNDA,671 / 13-10-2020
LOS LAGOS,ASESORÍAS LOS AMANCAYES LIMITADA.,76.393.099-8,"JUAN COMIGUAL BAÑADOS O'HIGGINS N°580, PISO 19, OFICINA 103, (ED. KAHUAK) OSORNO (65)2236330 (65)2236331",,amancayes.social@gmail.com,TERCERA,2680 / 21-12-2016
LOS LAGOS,ARARAT SpA.,76.236.777-7,"ROBERTO SALAMANCA WALKER MARTINEZ N° 430, OF. 43 PUERTO VARAS",55 2 82 2008 56995179569,robertosalamanca@ararat.cl / melconmartabid@ararat.cl / andresmartabid@ararat.cl,PRIMERA,1569 / 23-12-2019
LOS LAGOS,GESTIÓN INMOBILIARIA WALDO ALEX PEREZ SEPULVEDA E.I.R.L.,76.359.036-4,"WALDO PEREZ SEPULVEDA CALLE DALMIRO CATALAN N° 125, POBLACIÓN MANUEL MONTT PUERTO MONTT",64-2226445 56942837479 56995983690,inmb.sanpedro@gmail.com,TERCERA,2681 / 21-12-2016
LOS LAGOS,SERVICIO DE ASISTENCIA TECNICA Y SOCIAL PARA PROYECTOS HABITACIONALES SURVIDA LIMITADA,76.231.455-K,"VIVIANA ALEJANDRA VALENZUELA PUENTE; LILIBETH ALVAREZ BERNARDO O'HIGGINS N°580, OFICINA N° 2, EDIFICIO KAUAK OSORNO '",(65)2283090 56987753688,contacto@survida.cl,PRIMERA,719 / 18-07-2018
LOS LAGOS,INMOBILIARIA FELMER LIMITADA,77.098.160-3,"ANA MONTOYA, CONSUELO SEGUEL FELMER, 0'HIGGINS N° 531 PUERTO MONTT",(65)2283090 56987753688,amontoya@felmer.cl / cseguel@felmer.cl / conseguel@felmer.cl,TERCERA,1856 / 30-08-2016
LOS LAGOS,INMOBILIARIA Y CONSTRUCTORA INSOC LIMITADA,76.961.330-7,"KARINA PÉREZ PAIDANCA ANTONIO VARAS N° 216, OFICINA 609 PUERTO MONTT",(65)2253122 56939518636 56932259762,kperez@insoc.cl / inmobiliariainsoc@gmail.com,PRIMERA,1082 / 18-10-2018
LOS LAGOS,VIARCO SOCIEDAD POR ACCIONES,76.594.009-5,"CAROLINA ROBLES LÓPEZ O'HIGGINS N° 827, OFICINA 1 OSORNO",(64)2629093 56984819676,caisavero@gmail.com / katiparra1813@gmail.com,TERCERA,2514 / 28-11-2016
LOS LAGOS,PROYECTOS MEJORA TU VIVIENDA LIMITADA,76.559.217-8,"DANIEL CASTRO MANQUECHEO RANCAGUA N° 256, OF. 05 PUERTO MONTT",(65)251787 56936300104,proyectosmejoratuvivienda@gmail.com,TERCERA,213 / 10-02-2017
LOS LAGOS,CONSULTORA FLOR PAZ MUÑOZ MOYA SpA.,76.623.807-6,CAROLINA MIRANDA SANTOS VARGAS N° 490 QUELLÓN,56941498616,florpazmunoz@gmail.com,TERCERA,181 / 03-02-2017
LOS LAGOS,CONSULTORA SUNELTO SpA.,76.646.623-0,MARÍA CARDENAS BARRÍA LAS AMERICAS N° 685 ANCUD,(65)2868597 56977074482,lcardenas@sunelto.cl / egis@sunelto.cl / consultorasunelto@gmail.com,TERCERA,360 / 21-03-2017
LOS LAGOS,CONSULTORA MELINKA GESTIÓN HABITACIONAL LIMITADA,76.676.805-9,LORENA PONCE ANDRADE PALENA N° 288 PUERTO MONTT,(65)2250899 56988298658,consultoramelinka@gmail.com,TERCERA,896 / 27-04-2017
LOS LAGOS,CONSULTORA BAKER SOCIEDAD POR ACCIONES,76.516.804-K,"CARMEN SAUTERL ALVAREZ FREIRE N° 1257 OSORNO/ SAN MARTÍN N° 487, SEGUNDO PISO, OFICINA 5 CASTRO OSORNO/CASTRO",(64)2491607 56971843453,consultorabakerosorno@gmail.com / bakergestionosorno@gmail.com / cbakerchiloe@gmail.com,TERCERA,2451 / 20-12-2017
LOS LAGOS,LEVIANTE Y EMHART ASOCIADOS SOCIEDAD POR ACCIONES,76.836.182-7,"DAMIAN LEVIANTE HENRÍQUEZ URMENETA N° 305, OFICINA 309, PISO 8, EDIFICIO ESTUDIO LOS HEROES PUERTO MONTT",56946755915,contacto@lye.cl / cristian.emhart@gmail.com / c.emhart@lye.cl,TERCERA,645 / 22-06-2018
LOS LAGOS,CONSULTORA WE LIWEN SpA,77.060.207-6,DANIZA BARRÍA IBAÑEZ - ROSA SOTO SAN MARTIN ARTURO PRAT N° 780 OSORNO,(64)2202421 56971203097 56975793269,weliwenconsultora@gmail.com,TERCERA,1376 / 22-11-2019
